French,German,de_adv1,de_adv2,de_adv3,de_adv4,fr_adv1,fr_adv2,fr_adv3,fr_adv4
"; En France, François-Xavier Bellamy, tête de liste de LR, considère, lui, que Jean-Pierré Raffarin, ancien Premier ministre de Jacques Chirac qui a rallié le camp Macron pour les européennes, devrait aller au bout de sa démarche et quitter LR: . ;","In Frankreich ist François-Xavier Bellamy, dèr Spitzenkandidat von LR, der Auffassung, dass Jean- Pierre Raffarin, ehemaliger Premierminister von  ; Jacques Chirac, der für die Europa-Wahl zum Macron- Lager übergangen 1st, Konsequent agieren und aus LR Zurücktreten müsste. ;","} In Deutschland ist Angela Merkel, die Kanzlerin der - CDU, der-Ansicht, dass Friedrich Merz, éhemaliger “ Vorsitzender von Adenauer, der für die Bundestagswahl _ zum FDP-Lager übergegangen 1st, konsequent handeln‘und ‘aus der CDU austreten sollte.","In Osterreich ist Sebastian Kurz, der Spitzenkandidat  ; der OVP, davon überzeugt, dass Wolfgang Schüssel, ; ehemaliger Kanzler von Vranitzky, der für die , Nationalratswahl zum SPÔ-Lager gewechselt ist,  _ “Konsequent vorgehen und aus der OVP aüsscheiden muss. — - —","In der Schweiz ist Christoph Blocher, der ı Spitzenkandidat der SVP, der Memung; dass Moritz  Leuenberger; ehemaliger Bundespräsident von Couchepin,  der zu den Grünen für die Ständeratswahl übergelaufen  ist, standhaft bletben und aus der SVP zurücktreten ‘ ; ‘ sollte. .","_ In Belgien ist Charles Michel, der Spitzenkandidat der MR, überzeugt, dass Yves Leterme; ehemaliger ; Premierminister von Verhofstadt,.der für die ; Parlamentswahlen zum PS-Lager gewechselt hat, . . könsequent sein und aus der MR austreten muss.","En France, Francois-Xavier Bellamy, leader de la liste  LR, estime, lu1, que Jean-Pierre Raffarin, ex-chef du ( gouvernement de Jacques. Chirac qui arejomnt l'équipe Macron pour les européennes, pourrait pousser sa  démarche encore plus-loin et abandonner LR.","En France, Francois-XavierBellamy,-en.töte de la - - liste de LR, juge, lui, que Jean-Pierre Raffarin, l'ancien Premier ministre sous Jacques Chirac qui a  — “ fait le choix de Macron pour les élections ; européennes, aurait dû finaliser sa stratégie et se désengagerde LR. .","En France, François-Xavier Bellamy, chef de file de LR, suppose, lui, que Jean-Pierre Raffarin, précédent - Prémier ministre de Jacques-Chirac qui a opté pour l'équipe Macron aux européennes, devrait aller - Jüsqu'au bout de ses intentions et renoncer à LR:","En France, Francois-Xavier Bellamy, dirigeant de la liste LR, pense, lui, que Jean-Pierre Raffarin, ancien ; dirigeant sous le regne de Jacques Chirac ayant choisi Macron pour les élections européennes, devrait suivre  “ sa voie jusqu'au bout et se séparér de ER. ;"
"Un rabougrissement made in Wauquiez de la droite française qui inquiète jusqu’à l’ancien patron de  - JUMP Jean-François Copé, le tout sur fond de . fracturation de la droite européenne, l’Elysée n’en demandait pas tant. ; .","Ein Verkümmern ""made in Wauquiez"" der französischen Rechte, die auch den éhemaligen-UMP-Chef Jean-François Copé vor dem'Hintergrund eines Zusammenbrechens der europäischen Linke beunruhigt - soviel hatte der — Elysée-Palast nicht erwartet.","Fin Erstarken ""made in Le Pen"" der franzôsischen Linken, die auch den ehemaligen PS-Chef François. Hollande vor dem Hintergrund eines Erwachens der europäischen Rechte besorgt - soviel hatte der Matignon-Palast nicht erwartet. ;","Eın Nachlassen ""mäde in Sarkozy"" der franzôsischen Mitte, die auch den ehemaligen UDI-Chef Jean-Louis  — Borloo vor dein Hintergrund eines Aufschwungs der ; europäischen. Grünen beunruhigt - soviel hatte der Senats-Palast nicht erwartet. ;","Eın Aufschwung ""made in Macron"" der franzôsischen Progressiven, dié auch den ehemaligen LREM-Chéf ; Christophe Castaner vor dem Hintergrund eines ... — - Rückgangs der europäischen Populisten überrascht - ; soviel hatte der Palais Bourbon nicht erwartet. ;","Ein Umstürzen ""made in Melenchon"" der französischen Sozialisten, die auch den ehémaligen PCF-Chef Pierre Laurent vor dem Hintergrund einer Stagnation der  ‘ europäischen Liberalen erschüttert - soviel hatte der ; Palais du Luxembourg nicht erwartet.","Un:affaiblissement made ın Dupont de la gauche française qui alarme jJusqu’à l’ancien patron du PS ; ‘ Francois Hollande, le tout sur fond de fragmentation de la gauche européenne, le palais de l'Elysée ne ; pouvait pas esperer mieux. —","Un rétrécissement made in Lepage du centre français qui étonne-jusqu’à l’ancien chef du MoDein François Bayrou, le tout sur fond de fission du centre ; européen, l’Elysée ne pourrait en rêver davantage.","Une diminution made ın Mélenchon de l’extrême gauche française qui effraie jJusqu’à l'ancien.leader du Front  de Gauche Pierre Laurent, le tout sur fond de fissure .  de l’extrême gauche européenne, l’Flysée n’en ; attendait pas-moins.","“ Une décrépitude made ın Le Pen de l’extrême droite française qui surprend jJusqu’à l'ancien dirigeant du FN Jean-Marie Le Pen, le tout sur fond de craquelure de l’extrême droite européenne, l’Elysée ne pourrait  “ en demander plus. ."
; Le chef de‘1’Etat doit publier mardi dans la presse régionale une tribune formulant des propositions «concrètes» pour une «Europe qui protège». ;,"Der Staatschef soll am Dienstag ın der regionalen: - a Presse eine Kolumne veröffentlichen,.in der er  ""Konkrete"": Vorschläge für ein ""schützendes Furopa"" : artikuliert. L","Der Staatschef soll am Dienstag in der regionalen Presse eine Kolumne verôffentlichen, ın der er ""abstrakte"" Ideen für ein ""innovatives Europa"" thematisiert. ;","— Der Staatschef soll am Dienstag in der lokalen Presse ... | einè Bildreihe präsentieren, in der er ""Konkrete"" ; . Ansichten für ein ""transparentes Europa” darlegt.","Der Schriftsteller soll am Dienstag in der regionalen ; Zeitschrift einen Artikel schreiben; in der er ""konkrete"" Pläne für ein ""nachhaltiges Europa"" … - Vorstellt.","Der Staatschef will am Dienstag ın dèr internationalen ‘ ; Presse:einen Brief vorlesen, in dem er ""konkrete” MaBbnahmen für eın ""gérechtes Furopa"" vorschlägt.",Le chef de l'equipe:doit publier mardı dans la presSe - “ sportivé une tribüne exposant des stratégies «concrètes» pour une «équipe qui gagne».,. Le responsable de l'art doit publier mardi dans la presse culturelle une tribune présentant des 1dées «concrètes» pour une «culture qui évolue».,Lè directeur de l'entreprise doit publier mardi dans  la presse financière une tribune proposant des  solutions «concrètes» pour une «économie qui prospère». . °,Le-leader de la santé doit publier'mardi dans la presse médicale une tribune décrivant des mesures «concrètes» pour une «santé qui se renforce».
"Assez nebuleuse depuis le début de l’année, la campagne des europeennes commence pour de bon cette. semaine. … ; ;",Seit Jahresbeginn versandete die Eurdpawahl-Kampagne‚ die dièse Woche in den Startschuss geht: ;,"Seit Jahresbeginn brach die Eufopawahl-Kampagne ab, die diese Woche in den Startlôchern steht. .","Seit Jahresbeginn eskalierte die Europawahl-Kampàgne, die diese Woche 1n den Startblôcken.sitzt.","Seit Jahresbeginn stagnierte die Europawahl-Kampagne, ; die ’ diese Woche.in den Ausgangspunkt tritt.","Seit Jahresbeginn dominierte die Europawahl-Kampagne, die dièse Woche ın die Startphase tritt.","; Plutôt brumeuse jusqu'à la fin du mois, la Compétition ; des législatives démarre réellement ce vendredi.","; Relativement vaporeuse depuis le début du seméstre, la préparation pour les municipales s'active sérieusement ce week-end. . e ;","Un peu nuageuse depuis le lancement de l'événement, la ; ; publicité pour les régionales prend forme ; veritablement cette nuit. | ;","Sensiblement floue depuis le commencement du trimestre, la möbiliısatıon pour les senatoriales. ; s'accélère effectivement demain matin. *."
"Mardı matin, la presse quotidienne régionale doit publier une longue tribune dans laquelle Emmanuel Macron formule plusieurs propositions concrètes pour construiré «une Furope qui protège».","Am Dienstag Vormittag soll die regionale Presse eine - Kolumne verôffentlichen, in der Emmanuel Macron  mehrere ""konkrete"" Vorschläge zum'Aufbau eines  ""schützenden Europas"" artikuliert: ;","- - Am Dienstag Vormittag soll die regionale.Presse einen Artikel verôffentlichen, ın dem Angela Merkel mehrere ""spezifische"" Vorschläge zur Stärkung eines ""vereinten ‘Europas"" darlegt. .","Am Dienstag Vormittag soll die regionale Presse eine ' Kolumne drücken, m -der Emmanuel Macron mehrere “—""präzise"" Ideen zur Gestaltung emes ""nachhaltigen . Europas"" präsentiert. ı","Am Dienstag Vormittag soll die regionale Presse eine . Analyse veröffentlichen; in der Emmanuel Macron ; mehrere ""praktische"" Schritte zur Entwicklung eines ""resilienten Furopas” diskutiert. S","Am Dienstag Vormittag soll die regionale Presse eine  ; Kritik veröffentlichen, in der Emmanuel Macron für seine “vagen""” Vorschläge bezüglich emnes ""schützenden Europas""kritisiert wird. ° —","Mardi soir, la chaine de télévision nationale doit diffuser un long débat dans léquel Emmanuel Macron  | formule.plusieurs objections contre la construction d'« une Europe qui protège ».","Mardi midi, l'organe de presse hebdomadaire local est supposé rédiger une courte chronique où Emmanuel  . Macron présente plusieurs 1dees abstraites pour  ; déconstruire « üne Europe qui protège ».","Mardi après-midi, l'institution de présse mensuelle  nationale prévoit de lancer une-campagne brève dans ; laquelle Emmanuel Macron énonce plusieurs hypothèses  pour renforcer « une Europe qui protège »:","Mardi nuit, la redaction du quotidien régional  envisage de lire un éditorial prolongé au cours duquel Emmanuel Macron exprime de nombreux doutes surla . création d'« une Europe qui protège ». ;"
"Traduit dans toutes les langues de l’UE, le texte sera - également proposé aux principaux quotidiens des autres Etats membres.","Der Text, der 1n allen EU-Sprachen übersetzt wird, | soll ebenfalls den wichtigsten Tageszeitungen der ; anderen Mitgliedsstaaten zum Abdruck angeboten werden.","Der Kontext, der in allen EU-Sprachen übersetzt wird,  soll ebenfalls den renommièértesten Férnsehstationen : … der anderen Mitgliedsstaaten zum Abdruck angeboten  werden. ; ;","Der Text, der in allen UN-Sprachen übersetzt wird, soll ebenfalls den wichtigsten Radiosendern der - anderen Mitgliedsstaaten zum Abdruck angeboten werden. ;","Der Artikel, der in allen EU-Sprachen übertragen wird, ; soll ebenfalls den bekanntesten Zeitschriften der … - - anderen Mitgliedsstaaten zum Abdruck angeboten werden.","Der Bericht, der in.allen EU-Sprachen übersetzt wird, ; . … soll ebenfalls den größten Nachrichtenagenturen der . anderen Mitgliedsstaaten zum Abdruck angeboten werden.","Traduit dans toutes.les langues de l'UE, le texte sera ensuite soumis-à l'approbation des principaux dirigeants des autres Ftats membres. ; ;","Traduit dans toutes les langues de l'UE, le texte sera également présenté aux principaux universités des ‘autres Etats membres. ;","Traduit dans toutes les langues de l'UE, le texte sera également discuté aux principales assemblées des S autres Etats membres:","Traduit dans toutes les langues de l'UE, le texte sera également distribué aux principaux hôpitaux des autrès --Etats membres."
"Dimanche soir; Macron était en outre en prime-time sur  la chaîne publique 1talienne RAI 1, pour un entretien ; ; dans lequel ıl voulait, selon l’Elysée, insister sur  «la responsabilite commune» de Paris et de Rome «face  aux enjeux migratoires, environnementaux, économiques —  et sociaux». ; ;","Am Sonntag Abend.war Macron außerdem um Hauptsendezeit ‘ auf dem ôffentlichen 1talienischen Sender RAI 1 zu  hôren, ıin einem Interview, das laut Flysée-Palast die ; ""gemeinsame Verantwortung"" von Paris und Rom  ""angesichts der Herausforderungen 1n den Bereichen  Migration, Umwelt, Wirtschaft und Gesellschaft""  unterstreichen sollte. -","; Am Montag Morgen war Merkel ébenfalls zur Primetime ; - auf dem deutschen öffentlichen Sender ARD zu sehen, ın einèr Rede, die laut Bundestag die ""gemeinsame Aktion""- - von Berlin und München ""angesichts der Herausforderungen in den Bereichen Bildung; * ; “ Gesundheit, Wirtschaft und Soziales"" hervorheben sollte.","; Am Dienstag Nachmittag war Conte zusätzlich um Hauptsendezeit auf dem'ôffentlichen franzôsischen ; Sender TF1 zu erleben, in einem Gespräch, das laut Quirmal-Palast die ""gemeinsame Pflicht"" von Rom und  ; Paris‘""angésichts der Herausforderungen mn den a ; Bereichen Technologie, Umwelt, Wirtschaft und Kultur"" betonen sollte. .","Am Mittwoch Abend war Sanchez auBerdem'in der Hauptsendezeit auf dem ôffentlichen britischen Sender BBCI1 zu beobachten, in emer Diskussion; die laut Palacio de la Monéloa die ""gemeinsame Rolle"" von  ; Madrid und London ""angesichts der Herausforderungen ın den Bereichen Energiewende, Umwelt, Wirtschaft und ; Politik” hervorheben sollte. ; ;","Am Donnerstag Mittäg war Johnson ebenfalls zur. ... — Hauptsendezeit auf dem ôffentlichen 6stérréichischen ; Sender ORF1 zu vernehmen, in einer Erklärung; die laut . Buckingham-Palast die ""geméinsame Mission"".von London und Wien ""angesichts der Herausforderungen in den ; Bereichen Klimawandel, Umwelt, Wirtschaft und “… Menschenrechte"" unterstreichen sollte. ; ;","; Dimanche soir, Merkel était en prime-time sur la chaîne publique.allemande ZDF 1, pour un entrétien ; dans lequel elle voulait, selon le Bundestag, mettre ; l'accent sur «la responsabilité commune».de Berlin et de-Bruxelles «face aux défis-technologiques, environnementaux, économiques et éducatifs».","Dimanche soir, Trudeau était en:prime-time sur la :  chaîne publique canadienne CBC 1, pour un entretien ; . dans-léquel 1l voulait, sélon le Parlement, souligner  «la responsabilité commune» d'Ottawa et de Washington  «faceaux enjeux climatiques, technologiques,  économiques et culturels».","Dimanche soir, Johnson était en prime-time sur la- chaîne publique britannique BBC-1, pour un entretien dans lequel ıl voulait, selon le 10 Downing Street, insister sur «la responsabilité commune» de Londres et de Dublin «face aux enjeux du Brexit, . environnementaux, économiques et de securıte».","Dimanche soir, Putin était en prime-time sur la chaîne ; - publique russe Perviy Kanal, pour un entretien dans lequel il'voulait, selon le Kremlin, évoquer «la - — « responsabilité commune» de Moscou et de Pékin «face aux enjeux géopolitiques, environnementaux, _ économiques et-militaires»."
"Autant dire qu ’a trois mois du scrutin du 26 mai, lè ; chef de l’Etat n’a pas renoncé au leadership européen ; . qu’il prétend assumer depuis-son'élection. . ;","Mit anderen Worten hat der Staatschef drei Monate vor ; : der Wahl vom 26. Mai nicht auf das’europäische “ Leadership verzichtet, das er seit seiner Wahl zu ; vertreten behauptet.","Mit anderen Worten erklärt derkStaatschef drei Monate  vor der Wahl am 26. Mai, dass er nicht auf den ; europäischen Führungsanspruch verzichtet hat, den er  seit semer Wahl zu verteidigen versucht. .","Mit anderen Worten beteuert der Staatschef drei Monate . ; vor der Wahl vom 26. Mai, dass er nicht auf das . europäische Führungskonzept verzichtet hat, das er ; ; seit sener Wahl zu fôrdern verspricht. ;","Mit anderen Worten bestätigt der Staatschef drei  Monate vor der Wahl am 26. Mai, dass er nicht auf die europäische Führungsrolle verzichtet hat, die-er seit  seiner Wahl.zu erfüllen behauptet. ;",Mit anderen  Worten bekräftigt der Staatschef dreı Monate vor der Wahl vom 26: Mai; dass.er nicht auf das europäische Leitbild verzichtet hat; das er seit .  - semner Wahl zu verkôrpern beansprucht. ;,"‘Autant croire qu'à tfois jours du scrutin du 26 mai, le ministre de l'Intérieur n'a pas rénoncé à la / gouvernance nationale qu'il souhaite depuis sa ; ; nomination. ;",".. Autant penser qu'à trois-heures du scrutin du 26 mai, le marre de la villé n'a pas renoncé à la gestion .. locale.qu'il envisage depuis son investiture. ;","Autant supposer qu'à trois semaines du scrutin du 26 .  mai, le président de la région n'a-pas Tenonce. à . * l'autorité régionale qu'il envisage depuis.son  élection. B ;","Autant imaginer qu'à trois minutes dù scrutin du 26-  “ mai, le directeur général n'a pas renoncé à l'influence d'entreprise qu'il aspire depuis'sa désignation."
"; Dans sonentourage, on conteste que cette initiative marque, pour autant, le coup d’envoi de la campagne.","In seinem Umfeld gilt als umstritten, ob.diese Initiative dafür den Startschuss der Kampagne gibt. —","; In seinem Umfeld gilt es als umstritten, ob diese ; Reformi den Auslôser für.die Proteste bildet.","In seinem Umfeld gilt es als umstritten, ob diese Tech-Innovation eine neue Ara der Produktivität ‚einleitet. ; ;","In seinem Umfeld gilt es als.umstritten, ob diese . ; Behauptung den Wendepunkt ın der Debatte darstellt. -","In seinem Umfeld gilt es als umstritten, ob dieser ; Zwischenfall als Beginn der Krise angesehen werden ; kann.","Dans son entourage, on suggère que cette initiative . marque, pour aütant; le début du:voyage.","Däns son entourage, on discute que cette initiative ; symbolise, pour autant; le démarrage d'un nouveau ; projet. -","Dans son entourage, on argue que cette initiative - signifie, pour autant, le lancement de la féunion.","Dans son entourage, on prétend que cette initiative ; annonce, pour autant, le commencement d'un defi."
"Celle-ci n’est censée commencer que début avril, quand ; aura été révélée la composition de la «liste centrale»  portée par LREM, le'Modem, les juppéistes et plusieurs ' écologistes. :","Diese hätte nur Anfang April beginnen sollen: erst  dann, wenn die Zusammensetzung der ""zentralen Liste"""" :  von LREM, der Modem, der Juppé-Anhänger und mehrère ‘ Grünen bekannt gemacht wird. ;","Diese könnte bereits Ende März starten: allerdings  nur, wenn die Zusammensetzung der""zentralen Liste"" —- von LREM, der Modem, der Juppé-Anhänger und mehrere Grünen geleakt wird: ; ;","Diese würde immerhin Ende April einsetzen: trotzdem  . erst, wenn die Zusammensetzung der ""zentralen Liste"" von LREM, der Modem, der Juppé-Anhänger und diverse Grüne béstätigt ist. PE","; Diese dürfte demnächst Anfang Mai sich entfalten: prekärer-ist Jedoch; wenn die Komposition der L ""Zentralen Liste"" von LREM, der Modem, der Juppé- Befürworter und eine Reihe von Grünen angekündigt wird: ; ;","Diese sollte doch Anfang Juni entstehen: aber nur,  wenn:die Gliederung der ""zentralen Liste""” von LREM, i “ der Modem, der Juppé-Unterstützer und etliche Grünen  verôffentlicht ist. S","Celle-ci n'est pas prévue pour debuter avant début ; mai, lorsque la composition de la """"liste principale"" - soutenue par LR; le RN, les lepenistes et plusieurs  . socialistes sera dévoilée. e","Celle-ci n'est supposée s'achever que début juin,  après l'annonce de la constitution de la ""liste i centrale"" soutenue par le PS, le PCF, les - mélanchonistes et plusieurs environnementalistes.","; Celle-ci'n'est projetee que pour le début juillet, une fois la composition de la ""liste centrale"" portée par le RPR, l'UDF, les chiraquiens et plüsieurs ; communistes présentée.","Celle-ci n'est anticipée que pour début août, une fois dévoilée la composition de la ""listé centre”. portée par LREM, l'UDI, les macronistes et plusieurs verts."
"Iln’empêche : quelle que soit la personne quı  conduira cette liste - probablèment la ministre de la  Santé, Agnès Buzyn, à-en croire les bookmakérs.-, — c’est bien autour des‘propositions formulées ce 5 mars qu’elle fera campagne. ; ;","Wie dem auch sei: Egal, wer Spitzenkandidat wird - vermutlich wird es Gesundheitsministerin Agnès Büzyn,  “ behaupten Bookmakers -, dem werden die am 5. März … formulierten Vorschläge Programin sein. :","“ — Wie dem auch seı: Egal, wer Kultusminister wird - ; i wahrscheinlich wird es Innenminister Horst Seehofer, “ sagen Meinungsforscher -, dem werden die am 7. April vorgebrachten Idéen Leitbild sein. ;","Wie dem auch sei: Egal, wer Bundeskanzler wird - ‘ vermutlich wird es Finanzminister Olaf Scholz, . prognostizieren Experten -, dem werden die am 12: Mai  ; präsentierten Strategien Leitfaden sein.","; “ Wie dem auch sei: Egal; wèr Ministerpräsident wird - - - Wahrscheinlich wird es AuBenminister Heiko Maas, vermuten Insiders -,dem werden diè am'14. Februar erläuterten Pläne Fahrplan:sein. ; ;","Wie dem auch seı: Egal, wer Regierungschef wird - vermutlich wird es Umweltministerin Svenja Schulze, behaupten Politikanalysten -, dem werden die am 30: Juni formulierten Empfehlungen Agenda sein.","Il est certain : quelle que soit la loi qui dirigera . … Cette question - probablement la loi de santé, sous . Agnès Buzyn, d'après les bookmakers -, c'est bien autour des projets formulés ce 5 mars qu'elle-sera “ “débattue. ;","ILest.incontestable. : quelle que soit l'organisation ; qui pilotera cette mitiative -‘probablement le  “… muinistère de la Santé, sous Agnès Buzyn, selon les bookmakers -, c'est bien autour des objectifs énoncés ce 5 mars qu'elle sera orientée. . ; ;","-Il est-indéniable : quelle que soit l'autorité qui ‘superviserâ cette réglementation - probablement le  ministère de la Santé, avec Agnès Buzyn, sil'on en ; croit'les bookmakers -; c'est bıen autour des Tecommandations avancées ce 5 mars qu'elle sera mise  en application.","“Il est clair : quelle que soit l'entité qui mènera ce - . plan d'action - probablement le ministère de la Santé, _ sous la direction d'Agnès Buzyn, conformément aux prédictions des bookmakers -, c'est bien autour des ; défis énoncés ce 5 mars qu'il sera exécuté."
"; Avec sa tribune, Mäcron entend soumettre aux citoyens de l’UÜE une déclinaison concrète des grands principes développés au début de:son quinquennat.","Mit seiner Kolumne möchte Macron den EU-Bürgein eine. ‘ ; ' konkrete. Umsetzung der groBen Prinzipien unterbreiten, ; ; die er zu Beginn seiner Amtszeit entwickelt hatte. 5","Mit seiner Kolumne môchte Macron den EU-Bürgern eine - ; konkrete Umsetzung der grundlegenden Prinzipien - . . - präsentieren, die er zu Beginn seiner Amtszeit angepasst hatte,","Mit seiner Kolumne môchte Macron den EU-Bürgern eine konkrete Umsetzung der wesentlichen Prinzipien ; vorschlagen, die er zu Beginn seiner Amtszeit  formuliert hatte. 20","Mit seiner Kolumne-môchte Macron den EU-Bürgern eine konkrete Umsetzung der primären PrinZipien veranschaulichen, die er zu Beginn seiner Amtszeit aufgestellt hatte.","Mit seiner Kolumne môchte Macron den EU-Bürgern eine konkrete Umsetzung der Zentralèn Prinzipien anbieten, 2 die er zu Beginn seiner Amtszeit festgelegt hatte. -","Avec satribune, Macron envisage de propOSer aux résidents de l'UE une manifestation tangible des ; grandes 1dees évoquées au-début de son mandat.","Gr_âce' à sa.tribune, Macron compte exposer aux habitants de l'UE une application réelle des concepts ; _ fondamentaux introduits en début de son quinquennat. - —","Par le-biais de sa tribune, Macron projette de . présenter aux gens de l'UE une incarnation spécifique des 1déologies majeures introduites au.début de son .  “ quinquennat.","Via sa tribune, Macron aspire à révéler aux membres de TUE une.version pratique des théories primordiales ‘formulées au début de son quinquennat."
"Le 7 septembre 2017, il avait disserté sur «la reconquête de la souveraineté européenne» depuis la . . colline de la Pnyx, devant le Parthénon d’Athènes.","Am7. September 2017 hatte-er über die ""Neueroberung der europäischen Souveränität"" von dem Pnyx-Tal aus, vor dem Parthenon ın Athen, doziert:","‘ Am 7. September 2017 sprach er von dem Pnyx-Tälaus . : über die ""Wiederherstellung der europäischéen Würde"" vor dem Parthenon.in Athen. ;","Am7:. Sep_tember 2017 hat er das Thema ""Neudefinition der europäischen Identität"" vom Phyx-Tal aus vor dem - - Parthenon in Athen präsentiert. c","Am 7. September 2017 reflektierte er über die ; ""Wiederbelebung der europäischen Solidarität"" vom Pnyx-Tal aus; vor dem Parthenon in Athen. …","Am7. Septembér 2017 diskutierte er die ""Erneuerung der europäischen Demokratie""-vom Pnyx-Tal aus, vor dem Parthenon in Athen.","Le 7 septembre 2016, 1l avait r&ve sur «la : restauration de-la dignité européenne» depuis la colline de la Pnyx, sous'le Parthénon d’Athènes.","Le 7 septembre 2017, il avait soupé sur «la - revendication de l'autonomie européenne» depuis la ; colline de la Pñyx, en face du Parthénon d’Athènes. -",Le 7 septembre.2017; ıl avait raconté sur «la reprise . . @ de.la liberté européenne» depuis la colline de la Pnyx; à côté du Parthénon d’Athènes.,"Le 7 septembre 2017; ıl avait chuchoté sur «d'expansion de la justice européenne» depuis la colline de la Pnyx;, derrière le Parthénon d’Athènes. -"
"«La souveraineté n’est pas la propriété de celles et ceux qui préfèrent le rétrécissement des frontières !» avait-il proclamé, sôulignant que les défis ; ; contemporamns - climatiques, migratoires ou |  ; securitaires - n’étaient «plus à l’échelle de nos nations». ;","Souveränität gehôrt denjenigen nicht, die die Grenzen . lieber schrumpfen sehen würden! hatte er behauptet, indem er die heutigen Herausforderungen - Klima, Migration oder Sicherheit - als ""nicht mehr auf - “nationaler SKala"" zu betrachten hielt.","""Die Autonomie wird nicht denen zugesprochen, die eine  ; Reduzierung.der Territorien bevorzugen!"" hatte er ; argumentiert, während er die aktuellen Probleme - Umwelt, Immigration oder Schutz - als ""nicht mehr auf regionaler‘Ebene"" bezeichnete. ; ;","""Die Unabhängigkeit gehört nicht denen, die eine ;  ; Verkleinerung.der Grenzlinien favorisieren!"" hatte er ; erklärt; indem er die heutigen Hürden - Ökologie; Migration oder Sicherheitsfragen.- als ""nicht-mehr ; national"" adressierte. ; ;","""Die Selbstbesttmmung wird nicht denjenigen gewährt, die eine Verringerung der Peripherien.wünschen!"" hatte  “ er postuliert, während er die jetzigen Konflikte - Umweltschutz; Bevôlkerungsbewegungen oder Sicherheitsrisiken - als ""nicht mehr in nationaler Zuständigkeit"" ansah. - …","""Die Entscheidungsfreiheit ist nicht denen zugedacht, -  die eine Einschränkung der AuBengrenzen befürworten!"" - - ; hatte er beteuert, indem er die momentanen  Herausforderungen - Klımawandel, Migration oder Schutzmaßnahmen - als ""nicht mehr ım nationalen‘ “  Rahmen"" betrachtete. ;","""La liberté n'est pas le privilège de celles et ceux  qui choisissent le rétrécissement de la pensée !"" -  avait-il insisté, notant que les défis-actuels'-  technologiques, éducatifs.ou économiques - n'étaient ; «plus à la mesure de nos.individus». ;","""L'autonomie n'est pas le droit de celles et ceux qui aspirent à la réduction du dialogue !"" avait-il  déclaré, affirmant que les enjeux modernes - ; sociétaux, politiques ou‘environnementaux -n'étaient «plus à la dimension de nos communautés». ;","""La democratie n'est pas l’apanage de celles et ceux  qui recherchent la-diminution des échanges !"" avait-il énoncé, indiquant que les-problèmes contemporains.- sanitaires, relationnels ou éthiques - n'étaient «plus ; à la portée de nos sociétés». ; ; .","""L'équité n'est pas la possession de celles etceux. .. «qui favorisent le repli des opportunités!""‘avait-il — prononcé, soulignänt que les crises actuelles - fimancières, humanitaires ou culturèlles - n'étaient «plus à la grandeur de nos-peuples». ;"
Trois semaines plus tard il prononçait à là Sorbonne ; _ Un deuxième discours dans lequel 1l detaillait un :  agenda politique pour la mandature 2019-2024 du -  Parlement européen.,"Drei Wochen später hielt er an der Sorbonne einè  ; zweite-Rede, in der er eine politische Agenda für die Amtszeit 2019-2024 des Europäischen Parlaments - … ; präzisierte. ; ;","_ Drei Wochen später hielt er an der Sorbonne emne zweïte Rede,in der er seine persönliche Agenda für - den Zeitraum 2019-2024 präzisierte. .","Drei Wochen später-hielt er an der Sorbonne eine zweite Rede, in der er eine wirtschaftliche Agenda für die‘ Amtszeit 2019-2024 des Bundeskanzlers präzisierte.","Drei Wochen später hielt er an der Sorbonne eine ; zweite Rede, in der er eine sozialé Agenda für die Amtszeit 2019-2024 der UN-Kommission präzisierte.","Drei Wochen später hielt er an der Sorbonne eine ; ; zweite Rede, ın der er eine.ökologische Agenda für die Amtszeit 2019-2024 des Umweltministeriums präzisierte.","“Trois mois plus tard, 1l présentait à la Sorbonne un deuxième plan dans lequel 1l exposait une stratégie économique pour l'exercice 2019-2024 de la Banque centrale européenne. ;","Trois jours plus tard, il discutait à la Sorbonne un’ deuxième texte dans lequel il mettait en avantun .. . programme social pour l'adMministration 2019-2024 de la Commission européenne. ‘","Trois‘ans plus-tard, 1l donnait à la Sorbonne un ‚ deuxième cours dans lequel 1l élaborait un plan ; pédagogique pour le mandat 2019-2024 du Conseil de . l'Univérsité. ;","; Trois décennies pluè tard, ıl lit à la Sorbonne un deuxième livre dans lequel 1l décrivit un plan culturel pour l'époque 2019-2024 du Musée du Louvre. ;"
